,link,meal-category,ingredients,total-time,servings,cook-time,prep-time
1664,https://www.allrecipes.com/recipe/283870/easy-grilled-corn-salad,['SALAD'],"['6 ears corn', '5 medium Roma (plum) tomatoes, seeded and chopped', '½ medium red onion, chopped', '½ medium red bell pepper, chopped', '2 medium green onions, sliced', '2 tablespoons chopped fresh cilantro', '3 tablespoons olive oil', '2 tablespoons lemon juice', '1 tablespoon white sugar', '½ teaspoon cayenne pepper', '½ teaspoon salt', '¼ teaspoon ground black pepper']",['20 mins'],['8'],['10 mins'],['10 mins']
1665,https://www.allrecipes.com/recipe/235395/apple-pie-crescents,['EVERYDAY COOKING'],"['1 small Granny Smith apple, peeled, cored, cut into 8 (1/2-inch) slices', '3 tablespoons butter, melted, divided', '1 (8 ounce) can Pillsbury refrigerated crescent dinner rolls', '⅓ cup packed brown sugar', '1 teaspoon apple pie spice']",['5 mins'],['25 mins'],['10 mins'],['10 mins']
1666,https://www.allrecipes.com/recipe/21465/apple-pie-cider,['DRINKS RECIPES'],"['1 gallon apple juice', '1 gallon apple cider', '3 cups white sugar', '8 cinnamon sticks', '1 (750 milliliter) bottle 190 proof grain alcohol']",['2 hrs'],['2 hrs 10 mins'],['5 mins'],['5 mins']
1667,https://www.allrecipes.com/recipe/8343/apple-spice-dump-cake,['CAKES'],"['2 (21-ounce) cans apple pie filling', '1 tablespoon white sugar', '1 teaspoon ground cinnamon', '1 teaspoon ground nutmeg', '1 teaspoon ground allspice', '1 (15.25 ounce) package spice cake mix', '¾ cup butter', '1 cup chopped pecans']",['1 hr'],['24'],['45 mins'],['15 mins']
1668,https://www.allrecipes.com/recipe/283499/baked-potatoes-with-ramps-and-feta,['SIDE DISH'],"['2 pounds potatoes, washed', '5 medium tomatoes, chopped', '1 cup chopped ramps, wild leek', '1 (6 ounce) container crumbled feta cheese', '1 tablespoon olive oil, or as needed', 'salt and freshly ground black pepper to taste']",['1 hr'],['4'],['45 mins'],['15 mins']
1669,https://www.allrecipes.com/recipe/260757/apple-spice-coffee-cake,['DESSERTS'],"['½ teaspoon butter, or as needed', '2 cups all-purpose flour', '¾ cup brown sugar', '½ cup vegetable oil', '½ cup white sugar', '4 teaspoons ground cinnamon', '½ teaspoon fine salt', '½ teaspoon ground ginger', '¾ teaspoon baking powder', '¾ teaspoon baking soda', '¾ cup buttermilk', '1 large egg', '2 medium apples - peeled, cored, and cut into 1/2-inch chunks']",['1 hr'],['10'],['40 mins'],['20 mins']
1670,https://www.allrecipes.com/recipe/283438/avocado-tomato-salad-with-cucumbers,['SALAD'],"['5 medium avocados, halved, peeled, and pitted', '4 medium Roma tomatoes', '2 large cucumbers, ends trimmed', '¼ cup rice wine vinegar', '¼ cup Italian salad dressing', '¾ teaspoon freshly ground black pepper, or to taste', '½ teaspoon sea salt, or to taste', '¼ teaspoon dried oregano leaves']",['6'],[None],['20 mins'],['20 mins']
1671,https://www.allrecipes.com/recipe/270845/creamed-asparagus,['SIDE DISH'],"['1 pound asparagus spears, trimmed', '1 tablespoon unsalted butter', '½ cup beef broth (Optional)', '½ teaspoon garlic powder', '1 cup sliced fresh mushrooms', '¼ cup whipped cream cheese', '2 tablespoons Greek yogurt', '¾ teaspoon ground nutmeg', '¼ teaspoon ground black pepper']",['25 mins'],['4'],['15 mins'],['10 mins']
1672,https://www.allrecipes.com/recipe/271003/italian-easter-cookies-biscotti,['DESSERTS'],"['6 cups all-purpose flour', '6 teaspoons baking powder', '1 teaspoon salt', '1 cup shortening (such as butter-flavored Crisco)', '1 cup white sugar', '4 large eggs', '2 teaspoons anise extract', '1 teaspoon vanilla extract', '1 cup milk', ""1 cup confectioners' sugar"", '2 teaspoons anise extract', '2 tablespoons milk, or as needed', '¼ cup sprinkles, or as needed']",['1 hr 30 mins'],['2 hrs 15 mins'],['15 mins'],['30 mins']
1673,https://www.allrecipes.com/recipe/24002/famous-butter-chicken,['CHICKEN'],"['1 cup crushed buttery round cracker crumbs', '2 large eggs, beaten', '½ teaspoon garlic salt', 'ground black pepper to taste', '4 skinless, boneless chicken breast halves', '½ cup butter, cut into pieces']",['55 mins'],['4'],['40 mins'],['15 mins']
1674,https://www.allrecipes.com/recipe/273003/malted-milk-instant-pot-cheesecake,['DESSERTS'],"['¾ cup crushed graham crackers', '2 tablespoons butter, melted', '2 teaspoons white sugar', '2 (8 ounce) packages cream cheese, at room temperature', '½ cup white sugar', '1 teaspoon vanilla extract', '2 large eggs, at room temperature', '½ cup sour cream', '½ cup malted milk powder', '⅓ cup egg-shaped malted milk balls (such as Whoppers Robin Eggs), smashed']",['3 hrs 15 mins'],['4 hrs 30 mins'],['55 mins'],['20 mins']
1675,https://www.allrecipes.com/recipe/223390/spicy-slow-cooked-chili,"['SOUPS, STEWS AND CHILI RECIPES']","['2 pounds ground beef', '2 (16 ounce) cans kidney beans, rinsed and drained', '2 (14.5 ounce) cans diced tomatoes, drained', '1 (8 ounce) can tomato sauce', '2 onions, chopped', '1 green bell pepper, chopped', '2 cloves garlic, minced', '3 tablespoons chili powder', '1 tablespoon cayenne pepper', '2 teaspoons salt', '1 teaspoon ground black pepper', 'sour cream for garnish', 'shredded Cheddar cheese for garnish']",['4 hrs 30 mins'],['10'],['4 hrs 10 mins'],['20 mins']
1676,https://www.allrecipes.com/recipe/272987/watermelon-mojitos,['DRINKS RECIPES'],"['6 cups cubed seedless watermelon', '50 fresh mint leaves', '1 cup (8 fluid ounces) white rum', '5 limes, juiced', '⅔ cup simple syrup', '2 cups ice cubes, or as needed', '1 cup (8 fluid ounces) club soda, or as needed']",['4'],[None],['10 mins'],['10 mins']
1677,https://www.allrecipes.com/recipe/272991/grilled-italian-sausage,['EVERYDAY COOKING'],"['1 (12 ounce) package Italian sausage links', '2 medium onions, peeled and sliced', '1 red bell pepper, cut into strips']",['25 mins'],['3'],['15 mins'],['10 mins']
1678,https://www.allrecipes.com/recipe/272967/memorial-day-baked-beans,['SIDE DISH'],"['2 (16 ounce) cans baked beans with pork', '8 ounces bacon, chopped', '1 large onion, diced', '¼ cup light brown sugar', '¼ cup ketchup', '3 tablespoons barbecue sauce (such as Open Pit)', '3 tablespoons mustard', '2 tablespoons molasses']",['55 mins'],['6'],['45 mins'],['10 mins']
1679,https://www.allrecipes.com/recipe/272979/picnic-macaroni-salad,['SALAD'],"['1 (16 ounce) package elbow macaroni', '1 ½ cups ranch dressing', '1 (6 ounce) can small pitted black olives, juice reserved', '½ cup mayonnaise', '1 tablespoon garlic powder', '1 tablespoon adobo seasoning', 'ground black pepper to taste', '2 (6 ounce) cans solid white tuna, drained and crumbled', '1 small red bell pepper, chopped']",['30 mins'],['1 hr'],['15 mins'],['15 mins']
1680,https://www.allrecipes.com/recipe/273632/black-raspberry-sorbet,['DESSERTS'],"['¾ cup slightly warm water', '½ cup white sugar', '1 tablespoon crème de cassis liqueur', '4 cups black raspberries', '2 tablespoons fresh lemon juice', '2 large egg whites']",['6 hrs 25 mins'],['6'],['6 hrs 5 mins'],['20 mins']
1681,https://www.allrecipes.com/recipe/237305/apple-slice-squares,['DESSERTS'],"['2 cups all-purpose flour', '½ teaspoon salt', '⅔ cup butter', '2 large eggs', '¼ cup water', '1 tablespoon lemon juice', '6 medium apples - peeled, cored, and cut into 1/2-inch thick slices, or more to taste', '1 cup white sugar', '3 tablespoons all-purpose flour', '½ teaspoon ground cinnamon']",['30 mins'],['1 hr 45 mins'],['45 mins'],['30 mins']
1682,https://www.allrecipes.com/recipe/272934/red-white-and-blue-pie,['PIES'],"['1 ¾ cups all-purpose flour', '1 teaspoon salt', '½ cup canola oil', '3 tablespoons cold water, or more as needed', '1 cup white sugar', '⅓ cup all-purpose flour', '½ teaspoon ground cinnamon', '2 cups chopped fresh rhubarb', '2 cups fresh blueberries', '1 dash fresh lemon juice', '2 tablespoons butter']",['30 mins'],['1 hr 55 mins'],['45 mins'],['40 mins']
1683,https://www.allrecipes.com/recipe/6905/apple-scones,['BREAD'],"['2 cups all-purpose flour', '¼ cup white sugar', '2 teaspoons baking powder', '½ teaspoon baking soda', '½ teaspoon salt', '¼ cup butter, cold and cubed', '1 medium apple - peeled, cored and shredded', '½ cup milk', '2 tablespoons milk', '2 tablespoons white sugar', '½ teaspoon ground cinnamon']",['30 mins'],['12'],['15 mins'],['15 mins']
1684,https://www.allrecipes.com/recipe/171600/apple-refrigerator-pickles,['SAUCES AND CONDIMENTS'],"['1 cup water', '1 cup cider vinegar', '1 cup white sugar', '1 tablespoon whole allspice berries', '1 tablespoon whole cloves', '1 tablespoon ground nutmeg', '1 tablespoon ground ginger', '6 medium apples - peeled, cored and sliced', '½ cup lemon juice']",['7 days 2 hrs'],['7 days 2 hrs 25 mins'],['5 mins'],['20 mins']
1685,https://www.allrecipes.com/recipe/255495/apple-pie-spice-recipe,['EVERYDAY COOKING'],"['1 tablespoon ground cinnamon', '1 ½ teaspoons ground nutmeg', '¾ teaspoon ground allspice', '¾ teaspoon ground cardamom']",['4'],['2 tablespoons'],['5 mins'],['5 mins']
1686,https://www.allrecipes.com/recipe/212708/apple-stuffed-acorn-squash,['VEGETABLES'],"['3 acorn squash, halved and seeded', '2 tablespoons stick margarine', '3 cups peeled, seeded, and chopped Granny Smith apples', '1 cup chopped onions', '1 ½ cups shredded Cheddar cheese', '½ cup golden raisins', '2 tablespoons light brown sugar', '1 teaspoon ground cinnamon']",['1 hr 30 mins'],['6'],['55 mins'],['35 mins']
1687,https://www.allrecipes.com/recipe/272936/best-4th-of-july-patriotic-brownies,['COOKIES'],"['1 tablespoon vegetable oil, or as needed', '⅔ cup unsalted butter', '1 ¼ cups white sugar', '1 cup unsweetened cocoa powder', '2 teaspoons water', '1 teaspoon vanilla extract', '2 large eggs', '⅓ cup all-purpose flour', '1 ½ cups white chocolate chips, divided', '3 drops red food coloring, or as desired', ""3 tablespoons red and blue candy-coated milk chocolate pieces (such as M&M's), or as desired, divided (Optional)"", '3 drops blue food coloring, or as desired']",['1 hr 30 mins'],['2 hrs 30 mins'],['30 mins'],['30 mins']
1688,https://www.allrecipes.com/recipe/49617/apple-raspberry-crisp,['DESSERTS'],"['1 cup packed brown sugar', '1 tablespoon all-purpose flour', '5 large Granny Smith apples - peeled, cored and thinly sliced', '1 cup frozen raspberries, thawed', '½ cup old-fashioned oats', '½ cup all-purpose flour', '1 ½ teaspoons ground cinnamon', '¼ teaspoon salt', '6 tablespoons butter, melted']",['1 hr 5 mins'],['6'],['50 mins'],['15 mins']
1689,https://www.allrecipes.com/recipe/277616/apple-cinnamon-bread-pudding,['DESSERTS'],"['½ cup white sugar', '1 teaspoon ground cinnamon', '2 cups milk', '2 large eggs', '2 tablespoons butter, softened, or more as needed', '8 slices brioche bread', '2 medium apples - peeled, cored, and shredded']",['30 mins'],['1 hr 30 mins'],['40 mins'],['20 mins']
1690,https://www.allrecipes.com/recipe/20663/zucchini-apple-bread,['BREAD'],"['4 large eggs', '1 cup white sugar', '1 cup brown sugar', '½ cup vegetable oil', '1 teaspoon vanilla extract', '3 ½ cups all-purpose flour', '2 teaspoons ground cinnamon', '1 ½ teaspoons baking soda', '½ teaspoon salt', '2 cups peeled, chopped zucchini', '1 cup chopped, peeled apple', '½ cup chopped walnuts']",['10 mins'],['1 hr 30 mins'],['1 hr'],['20 mins']
1691,https://www.allrecipes.com/recipe/272933/rhuberry-crisp,['DESSERTS'],"['4 cups mulberries', '3 cups chopped rhubarb', '1 cup white sugar', '2 tablespoons cornstarch', '1 teaspoon ground cinnamon', '1 teaspoon salt', '1 ⅓ cups brown sugar', '1 cup all-purpose flour', '1 cup rolled oats', '1 cup butter']",['50 mins'],['12'],['40 mins'],['10 mins']
1692,https://www.allrecipes.com/recipe/22456/apple-walnut-bread,['BREAD'],"['1 ¾ cups white sugar', '¾ cup vegetable oil', '3 large eggs', '¼ cup applesauce', '1 teaspoon vanilla extract', '2 cups all-purpose flour', '1 cup whole wheat flour', '1 teaspoon ground cinnamon', '1 teaspoon baking soda', '1 teaspoon salt', '3 cups peeled, cored and cubed apples', '1 cup chopped walnuts']",['1 hr 30 mins'],['20'],['1 hr 10 mins'],['20 mins']
1693,https://www.allrecipes.com/recipe/8546/apple-stuffed-chicken-breast,['CHICKEN'],"['½ cup chopped apple', '2 tablespoons shredded Cheddar cheese', '1 tablespoon Italian-style dried bread crumbs', '2 skinless, boneless chicken breasts', '1 tablespoon butter', '¼ cup dry white wine', '¼ cup water', '1 tablespoon water', '1 ½ teaspoons cornstarch', '1 tablespoon chopped fresh parsley, for garnish']",['40 mins'],['4'],['25 mins'],['15 mins']
1694,https://www.allrecipes.com/recipe/272671/my-favorite-grilled-chicken-ever,['MEAT AND POULTRY'],"['2 cups distilled white vinegar', '2 cups water', '1 cup unsalted butter', '¼ cup Worcestershire sauce', '¼ cup garlic salt', '2 tablespoons ground black pepper', '1 tablespoon white sugar', '2 teaspoons minced garlic', '4 chicken leg quarters', '2 (8 ounce) bone-in chicken breasts']",['8 hrs 30 mins'],['9 hrs 15 mins'],['35 mins'],['10 mins']
1695,https://www.allrecipes.com/recipe/278070/applesauce-zucchini-bread,['BREAD'],"['3 cups all-purpose flour', '1 tablespoon ground cinnamon', '1 teaspoon salt', '1 teaspoon baking soda', '½ teaspoon baking powder', '1 ¾ cups white sugar', '1 cup vegetable oil', '3 large eggs', '1 cup shredded zucchini', '1 cup applesauce', '3 teaspoons vanilla extract', '1 cup chopped pecans (Optional)']",['1 hr 10 mins'],['14'],['1 hr'],['10 mins']
1696,https://www.allrecipes.com/recipe/270841/carrot-ginger-mules,['DRINKS RECIPES'],"['1 quart carrot juice', '1 cup pineapple juice', '¼ cup fresh lime juice', '2 (12 ounce) bottles ginger beer', '1 cup (8 fluid ounces) vodka', 'lime wedges', 'baby carrots, halved']",['1 day 10 mins'],['8'],['1 day'],['10 mins']
1697,https://www.allrecipes.com/recipe/230579/applesauce-pumpkin-bread,['BREAD'],"['2 cups white sugar', '1 ½ cups applesauce', '2 cups pumpkin puree', '4 large eggs, beaten', '2 teaspoons baking powder', '2 teaspoons baking soda', '2 teaspoons ground cinnamon', '1 teaspoon salt', '½ teaspoon ground ginger', '½ teaspoon ground cloves', '¼ teaspoon ground mace', '½ cup chopped walnuts (Optional)', '½ cup semisweet chocolate chips (Optional)', '3 cups all-purpose flour', ""¼ cup confectioners' sugar""]",['1 hr'],['2 hrs 20 mins'],['1 hr'],['20 mins']
1698,https://www.allrecipes.com/recipe/234078/applesauce-for-the-freezer,['SIDE DISH'],"['3 ½ pounds apples - peeled, cored, and quartered', '1 cup water', '¼ cup dark brown sugar', '¼ cup white sugar, or less to taste', '3 tablespoons lemon juice, or more to taste', '1 (3 inch) piece cinnamon stick', '4 strips lemon zest', '½ teaspoon salt']",['40 mins'],['20'],['25 mins'],['15 mins']
1699,https://www.allrecipes.com/recipe/272914/thai-chicken-thigh-kebabs,['GLOBAL CUISINES'],"['⅓ cup soy sauce', '2 tablespoons honey', '1 tablespoon sesame oil', '1 tablespoon Sriracha sauce', '1 clove garlic, minced', '1 teaspoon ginger purée', '2 pounds skinless, boneless chicken thighs', '1 medium yellow summer squash, sliced', '1 medium red onion, cut into chunks', '1 green bell pepper, cut into chunks', '8 ounces whole button mushrooms', '1 tablespoon chopped fresh cilantro for garnish']",['4 hrs'],['4 hrs 30 mins'],['20 mins'],['10 mins']
1700,https://www.allrecipes.com/recipe/25211/applesauce-doughnuts,['BREAD'],"['2 quarts oil for frying', '2 ¼ cups all-purpose flour', '1 ½ teaspoons baking powder', '½ teaspoon baking soda', '½ teaspoon ground cinnamon', '½ teaspoon nutmeg', '¼ teaspoon ground cloves', '¼ teaspoon salt', '2 large eggs', '½ cup white sugar', '¼ cup firmly packed light brown sugar', '2 tablespoons vegetable oil', '¼ cup milk', '1 cup unsweetened applesauce', '½ teaspoon vanilla extract']",['30 mins'],['48'],['15 mins'],['15 mins']
1701,https://www.allrecipes.com/recipe/272397/sausage-and-vegetable-sheet-pan-dinner,['MEAT AND POULTRY'],"['1 head broccoli, cut into florets', '10 ounces baby potatoes, halved', '1 large carrot, cut into 1/4"" slices', '½ red onion, roughly chopped', '3 tablespoons olive oil', '2 tablespoons whole grain mustard', '2 tablespoons grated Pecorino Romano cheese', '1 teaspoon dried thyme', '½ teaspoon dried oregano', 'salt and ground black pepper to taste', '4 mild Italian sausage links']",['50 mins'],['4'],['30 mins'],['20 mins']
1702,https://www.allrecipes.com/recipe/27184/apples-by-the-fire,['DESSERTS'],"['1 tablespoon brown sugar', '¼ teaspoon ground cinnamon', '1 Granny Smith apple, cored']",['10 mins'],['1'],['5 mins'],['5 mins']
1703,https://www.allrecipes.com/recipe/254339/key-lime-and-raspberry-pies-in-jars,['PIES'],"['12 graham crackers', '2 tablespoons white sugar', '6 tablespoons unsalted butter, melted', '6 (half-pint) canning jars', '1 (14 ounce) can sweetened condensed milk', '4 egg yolks', '1 tablespoon grated lime zest, divided', '½ cup fresh lime juice', '½ cup heavy cream', '1 teaspoon white sugar', '1 cup fresh raspberries']",['45 mins'],['6'],['25 mins'],['20 mins']
1704,https://www.allrecipes.com/recipe/258772/huckleberry-crisp,['DESSERTS'],"['6 cups huckleberries', '½ teaspoon lemon juice', '1 cup white sugar', '½ cup cornstarch', '1 teaspoon ground cinnamon, or to taste', '1 ⅓ cups brown sugar', '1 cup all-purpose flour', '1 cup rolled oats', '1 ½ teaspoons ground nutmeg', '1 ½ teaspoons ground cinnamon', '⅔ cup melted butter']",['15 mins'],['1 hr 5 mins'],['30 mins'],['20 mins']
1705,https://www.allrecipes.com/recipe/232355/squasage-sausage-stuffed-squash,['SQUASH'],"['2 acorn squash, halved and seeded', '1 pound ground sausage', '1 cup chopped celery', '½ cup chopped mushrooms', '¼ cup chopped onion', '1 large egg, beaten', '½ cup sour cream', '½ cup grated Parmesan cheese']",['2 hrs'],['4'],['1 hr 30 mins'],['30 mins']
1706,https://www.allrecipes.com/recipe/274965/grilled-spiced-corn,['SIDE DISH'],"['2 teaspoons ground cumin', '2 teaspoons ground coriander', '1 teaspoon salt', '1 teaspoon white sugar', '1 teaspoon chili powder', '½ teaspoon ground ginger', '¼ teaspoon ground cinnamon', '¼ teaspoon ground black pepper', '⅛ teaspoon ground cloves', '1 lemon', '8 ears corn, husked', '2 tablespoons olive oil']",['30 mins'],['8'],['15 mins'],['15 mins']
